Entrada 1	Entrada 2	Entrada 3	Salida 1	Salida 2	
-0.400000	-0.600000	-1.000000	0.618805	-0.618805	
-0.400000	-0.600000	-0.900000	0.618805	-0.618805	
-0.400000	-0.600000	-0.800000	0.618805	-0.618805	
-0.400000	-0.600000	-0.700000	0.618805	-0.618805	
-0.400000	-0.600000	-0.600000	0.618805	-0.618805	
-0.400000	-0.600000	-0.500000	0.618805	-0.618805	
-0.400000	-0.600000	-0.400000	0.598917	-0.598917	
-0.400000	-0.600000	-0.300000	0.576768	-0.576768	
-0.400000	-0.600000	-0.200000	0.573684	-0.573684	
-0.400000	-0.600000	-0.100000	0.596296	-0.596296	
-0.400000	-0.600000	0.000000	0.617647	-0.617647	
-0.400000	-0.600000	0.100000	0.598917	-0.598917	
-0.400000	-0.600000	0.200000	0.576768	-0.576768	
-0.400000	-0.600000	0.300000	0.573684	-0.573684	
-0.400000	-0.600000	0.400000	0.596296	-0.596296	
-0.400000	-0.600000	0.500000	0.522078	-0.522078	
-0.400000	-0.600000	0.600000	0.519206	-0.519206	
-0.400000	-0.600000	0.700000	0.519206	-0.519206	
-0.400000	-0.600000	0.800000	0.519206	-0.519206	
-0.400000	-0.600000	0.900000	0.519206	-0.519206	
-0.400000	-0.600000	1.000000	0.519206	-0.519206	
-0.400000	-0.500000	-1.000000	0.618805	-0.618805	
-0.400000	-0.500000	-0.900000	0.618805	-0.618805	
-0.400000	-0.500000	-0.800000	0.618805	-0.618805	
-0.400000	-0.500000	-0.700000	0.618805	-0.618805	
-0.400000	-0.500000	-0.600000	0.618805	-0.618805	
-0.400000	-0.500000	-0.500000	0.618805	-0.618805	
-0.400000	-0.500000	-0.400000	0.598917	-0.598917	
-0.400000	-0.500000	-0.300000	0.576768	-0.576768	
-0.400000	-0.500000	-0.200000	0.573684	-0.573684	
-0.400000	-0.500000	-0.100000	0.596296	-0.596296	
-0.400000	-0.500000	0.000000	0.617647	-0.617647	
-0.400000	-0.500000	0.100000	0.598917	-0.598917	
-0.400000	-0.500000	0.200000	0.576768	-0.576768	
-0.400000	-0.500000	0.300000	0.573684	-0.573684	
-0.400000	-0.500000	0.400000	0.596296	-0.596296	
-0.400000	-0.500000	0.500000	0.522078	-0.522078	
-0.400000	-0.500000	0.600000	0.519206	-0.519206	
-0.400000	-0.500000	0.700000	0.519206	-0.519206	
-0.400000	-0.500000	0.800000	0.519206	-0.519206	
-0.400000	-0.500000	0.900000	0.519206	-0.519206	
-0.400000	-0.500000	1.000000	0.519206	-0.519206	
-0.400000	-0.400000	-1.000000	0.598917	-0.598917	
-0.400000	-0.400000	-0.900000	0.598917	-0.598917	
-0.400000	-0.400000	-0.800000	0.598917	-0.598917	
-0.400000	-0.400000	-0.700000	0.598917	-0.598917	
-0.400000	-0.400000	-0.600000	0.598917	-0.598917	
-0.400000	-0.400000	-0.500000	0.598917	-0.598917	
-0.400000	-0.400000	-0.400000	0.578218	-0.578218	
-0.400000	-0.400000	-0.300000	0.555947	-0.555947	
-0.400000	-0.400000	-0.200000	0.552153	-0.552153	
-0.400000	-0.400000	-0.100000	0.575258	-0.575258	
-0.400000	-0.400000	0.000000	0.597623	-0.597623	
-0.400000	-0.400000	0.100000	0.578218	-0.578218	
-0.400000	-0.400000	0.200000	0.555947	-0.555947	
-0.400000	-0.400000	0.300000	0.552153	-0.552153	
-0.400000	-0.400000	0.400000	0.575258	-0.575258	
-0.400000	-0.400000	0.500000	0.597623	-0.597623	
-0.400000	-0.400000	0.600000	0.598917	-0.598917	
-0.400000	-0.400000	0.700000	0.598917	-0.598917	
-0.400000	-0.400000	0.800000	0.598917	-0.598917	
-0.400000	-0.400000	0.900000	0.598917	-0.598917	
-0.400000	-0.400000	1.000000	0.598917	-0.598917	
-0.400000	-0.300000	-1.000000	0.576768	-0.576768	
-0.400000	-0.300000	-0.900000	0.576768	-0.576768	
-0.400000	-0.300000	-0.800000	0.576768	-0.576768	
-0.400000	-0.300000	-0.700000	0.576768	-0.576768	
-0.400000	-0.300000	-0.600000	0.576768	-0.576768	
-0.400000	-0.300000	-0.500000	0.576768	-0.576768	
-0.400000	-0.300000	-0.400000	0.555947	-0.555947	
-0.400000	-0.300000	-0.300000	0.550000	-0.550000	
-0.400000	-0.300000	-0.200000	0.550000	-0.550000	
-0.400000	-0.300000	-0.100000	0.552153	-0.552153	
-0.400000	-0.300000	0.000000	0.575258	-0.575258	
-0.400000	-0.300000	0.100000	0.555947	-0.555947	
-0.400000	-0.300000	0.200000	0.550000	-0.550000	
-0.400000	-0.300000	0.300000	0.550000	-0.550000	
-0.400000	-0.300000	0.400000	0.552153	-0.552153	
-0.400000	-0.300000	0.500000	0.422774	-0.422774	
-0.400000	-0.300000	0.600000	0.420161	-0.420161	
-0.400000	-0.300000	0.700000	0.420161	-0.420161	
-0.400000	-0.300000	0.800000	0.420161	-0.420161	
-0.400000	-0.300000	0.900000	0.420161	-0.420161	
-0.400000	-0.300000	1.000000	0.420161	-0.420161	
-0.400000	-0.200000	-1.000000	0.573684	-0.573684	
-0.400000	-0.200000	-0.900000	0.573684	-0.573684	
-0.400000	-0.200000	-0.800000	0.573684	-0.573684	
-0.400000	-0.200000	-0.700000	0.573684	-0.573684	
-0.400000	-0.200000	-0.600000	0.573684	-0.573684	
-0.400000	-0.200000	-0.500000	0.573684	-0.573684	
-0.400000	-0.200000	-0.400000	0.552153	-0.552153	
-0.400000	-0.200000	-0.300000	0.550000	-0.550000	
-0.400000	-0.200000	-0.200000	0.000000	0.000000	
-0.400000	-0.200000	-0.100000	0.550000	-0.550000	
-0.400000	-0.200000	0.000000	0.559337	-0.559337	
-0.400000	-0.200000	0.100000	0.550000	-0.550000	
-0.400000	-0.200000	0.200000	0.000000	0.000000	
-0.400000	-0.200000	0.300000	0.000000	0.000000	
-0.400000	-0.200000	0.400000	0.025424	-0.025424	
-0.400000	-0.200000	0.500000	0.215682	-0.215682	
-0.400000	-0.200000	0.600000	0.219824	-0.219824	
-0.400000	-0.200000	0.700000	0.219824	-0.219824	
-0.400000	-0.200000	0.800000	0.219824	-0.219824	
-0.400000	-0.200000	0.900000	0.219824	-0.219824	
-0.400000	-0.200000	1.000000	0.219824	-0.219824	
-0.400000	-0.100000	-1.000000	0.596296	-0.596296	
-0.400000	-0.100000	-0.900000	0.596296	-0.596296	
-0.400000	-0.100000	-0.800000	0.596296	-0.596296	
-0.400000	-0.100000	-0.700000	0.596296	-0.596296	
-0.400000	-0.100000	-0.600000	0.596296	-0.596296	
-0.400000	-0.100000	-0.500000	0.596296	-0.596296	
-0.400000	-0.100000	-0.400000	0.575258	-0.575258	
-0.400000	-0.100000	-0.300000	0.552153	-0.552153	
-0.400000	-0.100000	-0.200000	0.550000	-0.550000	
-0.400000	-0.100000	-0.100000	0.556381	-0.556381	
-0.400000	-0.100000	0.000000	0.585090	-0.585090	
-0.400000	-0.100000	0.100000	0.560182	-0.560182	
-0.400000	-0.100000	0.200000	0.550000	-0.550000	
-0.400000	-0.100000	0.300000	0.000000	0.000000	
-0.400000	-0.100000	0.400000	0.000000	0.000000	
-0.400000	-0.100000	0.500000	0.010689	-0.010689	
-0.400000	-0.100000	0.600000	0.020833	-0.020833	
-0.400000	-0.100000	0.700000	0.020833	-0.020833	
-0.400000	-0.100000	0.800000	0.020833	-0.020833	
-0.400000	-0.100000	0.900000	0.020833	-0.020833	
-0.400000	-0.100000	1.000000	0.020833	-0.020833	
-0.400000	0.000000	-1.000000	0.617647	-0.617647	
-0.400000	0.000000	-0.900000	0.617647	-0.617647	
-0.400000	0.000000	-0.800000	0.617647	-0.617647	
-0.400000	0.000000	-0.700000	0.617647	-0.617647	
-0.400000	0.000000	-0.600000	0.617647	-0.617647	
-0.400000	0.000000	-0.500000	0.617647	-0.617647	
-0.400000	0.000000	-0.400000	0.597623	-0.597623	
-0.400000	0.000000	-0.300000	0.575258	-0.575258	
-0.400000	0.000000	-0.200000	0.559337	-0.559337	
-0.400000	0.000000	-0.100000	0.585090	-0.585090	
-0.400000	0.000000	0.000000	0.515740	-0.515740	
-0.400000	0.000000	0.100000	0.587798	-0.587798	
-0.400000	0.000000	0.200000	0.361771	-0.361771	
-0.400000	0.000000	0.300000	0.078720	-0.078720	
-0.400000	0.000000	0.400000	0.000000	0.000000	
-0.400000	0.000000	0.500000	0.000000	0.000000	
-0.400000	0.000000	0.600000	0.000000	0.000000	
-0.400000	0.000000	0.700000	0.000000	0.000000	
-0.400000	0.000000	0.800000	0.000000	0.000000	
-0.400000	0.000000	0.900000	0.000000	0.000000	
-0.400000	0.000000	1.000000	0.000000	0.000000	
-0.400000	0.100000	-1.000000	0.598917	-0.598917	
-0.400000	0.100000	-0.900000	0.598917	-0.598917	
-0.400000	0.100000	-0.800000	0.598917	-0.598917	
-0.400000	0.100000	-0.700000	0.598917	-0.598917	
-0.400000	0.100000	-0.600000	0.598917	-0.598917	
-0.400000	0.100000	-0.500000	0.598917	-0.598917	
-0.400000	0.100000	-0.400000	0.578218	-0.578218	
-0.400000	0.100000	-0.300000	0.555947	-0.555947	
-0.400000	0.100000	-0.200000	0.550000	-0.550000	
-0.400000	0.100000	-0.100000	0.560182	-0.560182	
-0.400000	0.100000	0.000000	0.587798	-0.587798	
-0.400000	0.100000	0.100000	0.563373	-0.563373	
-0.400000	0.100000	0.200000	0.477453	-0.477453	
-0.400000	0.100000	0.300000	0.000000	0.000000	
-0.400000	0.100000	0.400000	0.000000	0.000000	
-0.400000	0.100000	0.500000	0.000000	0.000000	
-0.400000	0.100000	0.600000	0.000000	0.000000	
-0.400000	0.100000	0.700000	0.000000	0.000000	
-0.400000	0.100000	0.800000	0.000000	0.000000	
-0.400000	0.100000	0.900000	0.000000	0.000000	
-0.400000	0.100000	1.000000	0.000000	0.000000	
-0.400000	0.200000	-1.000000	0.576768	-0.576768	
-0.400000	0.200000	-0.900000	0.576768	-0.576768	
-0.400000	0.200000	-0.800000	0.576768	-0.576768	
-0.400000	0.200000	-0.700000	0.576768	-0.576768	
-0.400000	0.200000	-0.600000	0.576768	-0.576768	
-0.400000	0.200000	-0.500000	0.576768	-0.576768	
-0.400000	0.200000	-0.400000	0.555947	-0.555947	
-0.400000	0.200000	-0.300000	0.550000	-0.550000	
-0.400000	0.200000	-0.200000	0.000000	0.000000	
-0.400000	0.200000	-0.100000	0.550000	-0.550000	
-0.400000	0.200000	0.000000	0.361771	-0.361771	
-0.400000	0.200000	0.100000	0.477453	-0.477453	
-0.400000	0.200000	0.200000	0.000000	0.000000	
-0.400000	0.200000	0.300000	0.000000	0.000000	
-0.400000	0.200000	0.400000	0.000000	0.000000	
-0.400000	0.200000	0.500000	0.000000	0.000000	
-0.400000	0.200000	0.600000	0.000000	0.000000	
-0.400000	0.200000	0.700000	0.000000	0.000000	
-0.400000	0.200000	0.800000	0.000000	0.000000	
-0.400000	0.200000	0.900000	0.000000	0.000000	
-0.400000	0.200000	1.000000	0.000000	0.000000	
-0.400000	0.300000	-1.000000	0.573684	-0.573684	
-0.400000	0.300000	-0.900000	0.573684	-0.573684	
-0.400000	0.300000	-0.800000	0.573684	-0.573684	
-0.400000	0.300000	-0.700000	0.573684	-0.573684	
-0.400000	0.300000	-0.600000	0.573684	-0.573684	
-0.400000	0.300000	-0.500000	0.573684	-0.573684	
-0.400000	0.300000	-0.400000	0.552153	-0.552153	
-0.400000	0.300000	-0.300000	0.550000	-0.550000	
-0.400000	0.300000	-0.200000	0.000000	0.000000	
-0.400000	0.300000	-0.100000	0.000000	0.000000	
-0.400000	0.300000	0.000000	0.078720	-0.078720	
-0.400000	0.300000	0.100000	0.000000	0.000000	
-0.400000	0.300000	0.200000	0.000000	0.000000	
-0.400000	0.300000	0.300000	0.000000	0.000000	
-0.400000	0.300000	0.400000	0.000000	0.000000	
-0.400000	0.300000	0.500000	0.000000	0.000000	
-0.400000	0.300000	0.600000	0.000000	0.000000	
-0.400000	0.300000	0.700000	0.000000	0.000000	
-0.400000	0.300000	0.800000	0.000000	0.000000	
-0.400000	0.300000	0.900000	0.000000	0.000000	
-0.400000	0.300000	1.000000	0.000000	0.000000	
-0.400000	0.400000	-1.000000	0.596296	-0.596296	
-0.400000	0.400000	-0.900000	0.596296	-0.596296	
-0.400000	0.400000	-0.800000	0.596296	-0.596296	
-0.400000	0.400000	-0.700000	0.596296	-0.596296	
-0.400000	0.400000	-0.600000	0.596296	-0.596296	
-0.400000	0.400000	-0.500000	0.596296	-0.596296	
-0.400000	0.400000	-0.400000	0.575258	-0.575258	
-0.400000	0.400000	-0.300000	0.552153	-0.552153	
-0.400000	0.400000	-0.200000	0.025424	-0.025424	
-0.400000	0.400000	-0.100000	0.000000	0.000000	
-0.400000	0.400000	0.000000	0.000000	0.000000	
-0.400000	0.400000	0.100000	0.000000	0.000000	
-0.400000	0.400000	0.200000	0.000000	0.000000	
-0.400000	0.400000	0.300000	0.000000	0.000000	
-0.400000	0.400000	0.400000	0.000000	0.000000	
-0.400000	0.400000	0.500000	0.000000	0.000000	
-0.400000	0.400000	0.600000	0.000000	0.000000	
-0.400000	0.400000	0.700000	0.000000	0.000000	
-0.400000	0.400000	0.800000	0.000000	0.000000	
-0.400000	0.400000	0.900000	0.000000	0.000000	
-0.400000	0.400000	1.000000	0.000000	0.000000	
-0.400000	0.500000	-1.000000	0.522078	-0.522078	
-0.400000	0.500000	-0.900000	0.522078	-0.522078	
-0.400000	0.500000	-0.800000	0.522078	-0.522078	
-0.400000	0.500000	-0.700000	0.522078	-0.522078	
-0.400000	0.500000	-0.600000	0.522078	-0.522078	
-0.400000	0.500000	-0.500000	0.522078	-0.522078	
-0.400000	0.500000	-0.400000	0.597623	-0.597623	
-0.400000	0.500000	-0.300000	0.422774	-0.422774	
-0.400000	0.500000	-0.200000	0.215682	-0.215682	
-0.400000	0.500000	-0.100000	0.010689	-0.010689	
-0.400000	0.500000	0.000000	0.000000	0.000000	
-0.400000	0.500000	0.100000	0.000000	0.000000	
-0.400000	0.500000	0.200000	0.000000	0.000000	
-0.400000	0.500000	0.300000	0.000000	0.000000	
-0.400000	0.500000	0.400000	0.000000	0.000000	
-0.400000	0.500000	0.500000	0.000000	0.000000	
-0.400000	0.500000	0.600000	0.000000	0.000000	
-0.400000	0.500000	0.700000	0.000000	0.000000	
-0.400000	0.500000	0.800000	0.000000	0.000000	
-0.400000	0.500000	0.900000	0.000000	0.000000	
-0.400000	0.500000	1.000000	0.000000	0.000000	
-0.400000	0.600000	-1.000000	0.519206	-0.519206	
-0.400000	0.600000	-0.900000	0.519206	-0.519206	
-0.400000	0.600000	-0.800000	0.519206	-0.519206	
-0.400000	0.600000	-0.700000	0.519206	-0.519206	
-0.400000	0.600000	-0.600000	0.519206	-0.519206	
-0.400000	0.600000	-0.500000	0.519206	-0.519206	
-0.400000	0.600000	-0.400000	0.598917	-0.598917	
-0.400000	0.600000	-0.300000	0.420161	-0.420161	
-0.400000	0.600000	-0.200000	0.219824	-0.219824	
-0.400000	0.600000	-0.100000	0.020833	-0.020833	
-0.400000	0.600000	0.000000	0.000000	0.000000	
-0.400000	0.600000	0.100000	0.000000	0.000000	
-0.400000	0.600000	0.200000	0.000000	0.000000	
-0.400000	0.600000	0.300000	0.000000	0.000000	
-0.400000	0.600000	0.400000	0.000000	0.000000	
-0.400000	0.600000	0.500000	0.000000	0.000000	
-0.400000	0.600000	0.600000	0.000000	0.000000	
-0.400000	0.600000	0.700000	0.000000	0.000000	
-0.400000	0.600000	0.800000	0.000000	0.000000	
-0.400000	0.600000	0.900000	0.000000	0.000000	
-0.400000	0.600000	1.000000	0.000000	0.000000	
-0.400000	0.700000	-1.000000	0.519206	-0.519206	
-0.400000	0.700000	-0.900000	0.519206	-0.519206	
-0.400000	0.700000	-0.800000	0.519206	-0.519206	
-0.400000	0.700000	-0.700000	0.519206	-0.519206	
-0.400000	0.700000	-0.600000	0.519206	-0.519206	
-0.400000	0.700000	-0.500000	0.519206	-0.519206	
-0.400000	0.700000	-0.400000	0.598917	-0.598917	
-0.400000	0.700000	-0.300000	0.420161	-0.420161	
-0.400000	0.700000	-0.200000	0.219824	-0.219824	
-0.400000	0.700000	-0.100000	0.020833	-0.020833	
-0.400000	0.700000	0.000000	0.000000	0.000000	
-0.400000	0.700000	0.100000	0.000000	0.000000	
-0.400000	0.700000	0.200000	0.000000	0.000000	
-0.400000	0.700000	0.300000	0.000000	0.000000	
-0.400000	0.700000	0.400000	0.000000	0.000000	
-0.400000	0.700000	0.500000	0.000000	0.000000	
-0.400000	0.700000	0.600000	0.000000	0.000000	
-0.400000	0.700000	0.700000	0.000000	0.000000	
-0.400000	0.700000	0.800000	0.000000	0.000000	
-0.400000	0.700000	0.900000	0.000000	0.000000	
-0.400000	0.700000	1.000000	0.000000	0.000000	
-0.400000	0.800000	-1.000000	0.519206	-0.519206	
-0.400000	0.800000	-0.900000	0.519206	-0.519206	
-0.400000	0.800000	-0.800000	0.519206	-0.519206	
-0.400000	0.800000	-0.700000	0.519206	-0.519206	
-0.400000	0.800000	-0.600000	0.519206	-0.519206	
-0.400000	0.800000	-0.500000	0.519206	-0.519206	
-0.400000	0.800000	-0.400000	0.598917	-0.598917	
-0.400000	0.800000	-0.300000	0.420161	-0.420161	
-0.400000	0.800000	-0.200000	0.219824	-0.219824	
-0.400000	0.800000	-0.100000	0.020833	-0.020833	
-0.400000	0.800000	0.000000	0.000000	0.000000	
-0.400000	0.800000	0.100000	0.000000	0.000000	
-0.400000	0.800000	0.200000	0.000000	0.000000	
-0.400000	0.800000	0.300000	0.000000	0.000000	
-0.400000	0.800000	0.400000	0.000000	0.000000	
-0.400000	0.800000	0.500000	0.000000	0.000000	
-0.400000	0.800000	0.600000	0.000000	0.000000	
-0.400000	0.800000	0.700000	0.000000	0.000000	
-0.400000	0.800000	0.800000	0.000000	0.000000	
-0.400000	0.800000	0.900000	0.000000	0.000000	
-0.400000	0.800000	1.000000	0.000000	0.000000	
-0.400000	0.900000	-1.000000	0.519206	-0.519206	
-0.400000	0.900000	-0.900000	0.519206	-0.519206	
-0.400000	0.900000	-0.800000	0.519206	-0.519206	
-0.400000	0.900000	-0.700000	0.519206	-0.519206	
-0.400000	0.900000	-0.600000	0.519206	-0.519206	
-0.400000	0.900000	-0.500000	0.519206	-0.519206	
-0.400000	0.900000	-0.400000	0.598917	-0.598917	
-0.400000	0.900000	-0.300000	0.420161	-0.420161	
-0.400000	0.900000	-0.200000	0.219824	-0.219824	
-0.400000	0.900000	-0.100000	0.020833	-0.020833	
-0.400000	0.900000	0.000000	0.000000	0.000000	
-0.400000	0.900000	0.100000	0.000000	0.000000	
-0.400000	0.900000	0.200000	0.000000	0.000000	
-0.400000	0.900000	0.300000	0.000000	0.000000	
-0.400000	0.900000	0.400000	0.000000	0.000000	
-0.400000	0.900000	0.500000	0.000000	0.000000	
-0.400000	0.900000	0.600000	0.000000	0.000000	
-0.400000	0.900000	0.700000	0.000000	0.000000	
-0.400000	0.900000	0.800000	0.000000	0.000000	
-0.400000	0.900000	0.900000	0.000000	0.000000	
-0.400000	0.900000	1.000000	0.000000	0.000000	
-0.400000	1.000000	-1.000000	0.519206	-0.519206	
-0.400000	1.000000	-0.900000	0.519206	-0.519206	
-0.400000	1.000000	-0.800000	0.519206	-0.519206	
-0.400000	1.000000	-0.700000	0.519206	-0.519206	
-0.400000	1.000000	-0.600000	0.519206	-0.519206	
-0.400000	1.000000	-0.500000	0.519206	-0.519206	
-0.400000	1.000000	-0.400000	0.598917	-0.598917	
-0.400000	1.000000	-0.300000	0.420161	-0.420161	
-0.400000	1.000000	-0.200000	0.219824	-0.219824	
-0.400000	1.000000	-0.100000	0.020833	-0.020833	
-0.400000	1.000000	0.000000	0.000000	0.000000	
-0.400000	1.000000	0.100000	0.000000	0.000000	
-0.400000	1.000000	0.200000	0.000000	0.000000	
-0.400000	1.000000	0.300000	0.000000	0.000000	
-0.400000	1.000000	0.400000	0.000000	0.000000	
-0.400000	1.000000	0.500000	0.000000	0.000000	
-0.400000	1.000000	0.600000	0.000000	0.000000	
-0.400000	1.000000	0.700000	0.000000	0.000000	
-0.400000	1.000000	0.800000	0.000000	0.000000	
-0.400000	1.000000	0.900000	0.000000	0.000000	
-0.400000	1.000000	1.000000	0.000000	0.000000	
-0.300000	-1.000000	-1.000000	0.597623	-0.597623	
-0.300000	-1.000000	-0.900000	0.597623	-0.597623	
-0.300000	-1.000000	-0.800000	0.597623	-0.597623	
-0.300000	-1.000000	-0.700000	0.597623	-0.597623	
-0.300000	-1.000000	-0.600000	0.597623	-0.597623	
-0.300000	-1.000000	-0.500000	0.597623	-0.597623	
-0.300000	-1.000000	-0.400000	0.576768	-0.576768	
-0.300000	-1.000000	-0.300000	0.554128	-0.554128	
-0.300000	-1.000000	-0.200000	0.550000	-0.550000	
-0.300000	-1.000000	-0.100000	0.573684	-0.573684	
-0.300000	-1.000000	0.000000	0.596296	-0.596296	
-0.300000	-1.000000	0.100000	0.576768	-0.576768	
-0.300000	-1.000000	0.200000	0.554128	-0.554128	
-0.300000	-1.000000	0.300000	0.550000	-0.550000	
-0.300000	-1.000000	0.400000	0.425532	-0.425532	
-0.300000	-1.000000	0.500000	0.401370	-0.401370	
-0.300000	-1.000000	0.600000	0.400809	-0.400809	
-0.300000	-1.000000	0.700000	0.400809	-0.400809	
-0.300000	-1.000000	0.800000	0.400809	-0.400809	
-0.300000	-1.000000	0.900000	0.400809	-0.400809	
-0.300000	-1.000000	1.000000	0.400809	-0.400809	
-0.300000	-0.900000	-1.000000	0.597623	-0.597623	
-0.300000	-0.900000	-0.900000	0.597623	-0.597623	
-0.300000	-0.900000	-0.800000	0.597623	-0.597623	
-0.300000	-0.900000	-0.700000	0.597623	-0.597623	
-0.300000	-0.900000	-0.600000	0.597623	-0.597623	
-0.300000	-0.900000	-0.500000	0.597623	-0.597623	
-0.300000	-0.900000	-0.400000	0.576768	-0.576768	
-0.300000	-0.900000	-0.300000	0.554128	-0.554128	
-0.300000	-0.900000	-0.200000	0.550000	-0.550000	
-0.300000	-0.900000	-0.100000	0.573684	-0.573684	
-0.300000	-0.900000	0.000000	0.596296	-0.596296	
-0.300000	-0.900000	0.100000	0.576768	-0.576768	
-0.300000	-0.900000	0.200000	0.554128	-0.554128	
-0.300000	-0.900000	0.300000	0.550000	-0.550000	
-0.300000	-0.900000	0.400000	0.425532	-0.425532	
-0.300000	-0.900000	0.500000	0.401370	-0.401370	
-0.300000	-0.900000	0.600000	0.400809	-0.400809	
-0.300000	-0.900000	0.700000	0.400809	-0.400809	
-0.300000	-0.900000	0.800000	0.400809	-0.400809	
-0.300000	-0.900000	0.900000	0.400809	-0.400809	
-0.300000	-0.900000	1.000000	0.400809	-0.400809	
-0.300000	-0.800000	-1.000000	0.597623	-0.597623	
-0.300000	-0.800000	-0.900000	0.597623	-0.597623	
-0.300000	-0.800000	-0.800000	0.597623	-0.597623	
-0.300000	-0.800000	-0.700000	0.597623	-0.597623	
-0.300000	-0.800000	-0.600000	0.597623	-0.597623	
-0.300000	-0.800000	-0.500000	0.597623	-0.597623	
-0.300000	-0.800000	-0.400000	0.576768	-0.576768	
-0.300000	-0.800000	-0.300000	0.554128	-0.554128	
-0.300000	-0.800000	-0.200000	0.550000	-0.550000	
-0.300000	-0.800000	-0.100000	0.573684	-0.573684	
-0.300000	-0.800000	0.000000	0.596296	-0.596296	
-0.300000	-0.800000	0.100000	0.576768	-0.576768	
-0.300000	-0.800000	0.200000	0.554128	-0.554128	
-0.300000	-0.800000	0.300000	0.550000	-0.550000	
-0.300000	-0.800000	0.400000	0.425532	-0.425532	
-0.300000	-0.800000	0.500000	0.401370	-0.401370	
-0.300000	-0.800000	0.600000	0.400809	-0.400809	
-0.300000	-0.800000	0.700000	0.400809	-0.400809	
-0.300000	-0.800000	0.800000	0.400809	-0.400809	
-0.300000	-0.800000	0.900000	0.400809	-0.400809	
-0.300000	-0.800000	1.000000	0.400809	-0.400809	
-0.300000	-0.700000	-1.000000	0.597623	-0.597623	
-0.300000	-0.700000	-0.900000	0.597623	-0.597623	
-0.300000	-0.700000	-0.800000	0.597623	-0.597623	
-0.300000	-0.700000	-0.700000	0.597623	-0.597623	
-0.300000	-0.700000	-0.600000	0.597623	-0.597623	
-0.300000	-0.700000	-0.500000	0.597623	-0.597623	
-0.300000	-0.700000	-0.400000	0.576768	-0.576768	
-0.300000	-0.700000	-0.300000	0.554128	-0.554128	
-0.300000	-0.700000	-0.200000	0.550000	-0.550000	
-0.300000	-0.700000	-0.100000	0.573684	-0.573684	
-0.300000	-0.700000	0.000000	0.596296	-0.596296	
-0.300000	-0.700000	0.100000	0.576768	-0.576768	
-0.300000	-0.700000	0.200000	0.554128	-0.554128	
-0.300000	-0.700000	0.300000	0.550000	-0.550000	
-0.300000	-0.700000	0.400000	0.425532	-0.425532	
-0.300000	-0.700000	0.500000	0.401370	-0.401370	
-0.300000	-0.700000	0.600000	0.400809	-0.400809	
-0.300000	-0.700000	0.700000	0.400809	-0.400809	
-0.300000	-0.700000	0.800000	0.400809	-0.400809	
-0.300000	-0.700000	0.900000	0.400809	-0.400809	
-0.300000	-0.700000	1.000000	0.400809	-0.400809	
-0.300000	-0.600000	-1.000000	0.597623	-0.597623	
-0.300000	-0.600000	-0.900000	0.597623	-0.597623	
-0.300000	-0.600000	-0.800000	0.597623	-0.597623	
-0.300000	-0.600000	-0.700000	0.597623	-0.597623	
-0.300000	-0.600000	-0.600000	0.597623	-0.597623	
-0.300000	-0.600000	-0.500000	0.597623	-0.597623	
-0.300000	-0.600000	-0.400000	0.576768	-0.576768	
-0.300000	-0.600000	-0.300000	0.554128	-0.554128	
-0.300000	-0.600000	-0.200000	0.550000	-0.550000	
-0.300000	-0.600000	-0.100000	0.573684	-0.573684	
-0.300000	-0.600000	0.000000	0.596296	-0.596296	
-0.300000	-0.600000	0.100000	0.576768	-0.576768	
-0.300000	-0.600000	0.200000	0.554128	-0.554128	
-0.300000	-0.600000	0.300000	0.550000	-0.550000	
-0.300000	-0.600000	0.400000	0.425532	-0.425532	
-0.300000	-0.600000	0.500000	0.401370	-0.401370	
-0.300000	-0.600000	0.600000	0.400809	-0.400809	
-0.300000	-0.600000	0.700000	0.400809	-0.400809	
-0.300000	-0.600000	0.800000	0.400809	-0.400809	
-0.300000	-0.600000	0.900000	0.400809	-0.400809	
-0.300000	-0.600000	1.000000	0.400809	-0.400809	
-0.300000	-0.500000	-1.000000	0.597623	-0.597623	
-0.300000	-0.500000	-0.900000	0.597623	-0.597623	
-0.300000	-0.500000	-0.800000	0.597623	-0.597623	
-0.300000	-0.500000	-0.700000	0.597623	-0.597623	
-0.300000	-0.500000	-0.600000	0.597623	-0.597623	
-0.300000	-0.500000	-0.500000	0.597623	-0.597623	
-0.300000	-0.500000	-0.400000	0.576768	-0.576768	
-0.300000	-0.500000	-0.300000	0.554128	-0.554128	
-0.300000	-0.500000	-0.200000	0.550000	-0.550000	
-0.300000	-0.500000	-0.100000	0.573684	-0.573684	
-0.300000	-0.500000	0.000000	0.596296	-0.596296	
-0.300000	-0.500000	0.100000	0.576768	-0.576768	
-0.300000	-0.500000	0.200000	0.554128	-0.554128	
-0.300000	-0.500000	0.300000	0.550000	-0.550000	
-0.300000	-0.500000	0.400000	0.425532	-0.425532	
-0.300000	-0.500000	0.500000	0.401370	-0.401370	
-0.300000	-0.500000	0.600000	0.400809	-0.400809	
-0.300000	-0.500000	0.700000	0.400809	-0.400809	
-0.300000	-0.500000	0.800000	0.400809	-0.400809	
-0.300000	-0.500000	0.900000	0.400809	-0.400809	
-0.300000	-0.500000	1.000000	0.400809	-0.400809	
-0.300000	-0.400000	-1.000000	0.576768	-0.576768	
-0.300000	-0.400000	-0.900000	0.576768	-0.576768	
